product_id,product_category,region,store_type,brand,sales_amount,discount,units_sold,purchase_amount,delivery_time,return_rate
pcdt1280,Sports,East,Retail,BrandD,125.49,8.4,43.28,342.53,3.81,0.09
pcdt1043,Electronics,North,Online,BrandC,14.99,45.6,94.83,255.09,8.33,0.04
pcdt1347,Sports,North,Retail,BrandC,751.7,11.87,7.17,86.12,8.53,0.1
pcdt1098,Sports,South,Retail,BrandC,847.87,32.95,54.12,617.89,9.25,0.09
pcdt1098,Home,West,Retail,BrandB,630.77,19.7,44.09,1635.45,3.02,0.04
pcdt1326,Electronics,South,Retail,BrandA,599.88,44.63,81.06,1179.79,1.96,0.02
pcdt1142,Home,West,Retail,BrandB,108.09,8.21,78.62,309.22,6.53,0.08
pcdt1263,Home,West,Online,BrandC,639.73,19.8,7.26,1478.79,3.05,0.1
pcdt1488,Electronics,West,Online,BrandA,775.07,37.22,97.85,839.41,9.09,0.05
pcdt1436,Clothing,South,Online,BrandC,903.7,43.41,33.69,545.87,5.3,0.06
pcdt1186,Electronics,East,Online,BrandC,638.53,48.92,5.43,938.49,7.65,0.1
pcdt1365,Sports,North,Retail,BrandB,172.69,7.99,88.3,862.06,1.45,0.0
pcdt1366,Electronics,West,Online,BrandA,69.78,37.78,97.5,494.86,2.15,0.03
pcdt1098,Sports,North,Online,BrandC,330.75,30.73,7.77,1485.33,3.4,0.01
pcdt1028,Sports,North,Online,BrandB,731.68,35.19,60.7,1188.35,8.34,0.08
pcdt1118,Home,West,Retail,BrandC,545.28,22.82,43.23,1480.83,7.52,0.08
pcdt1109,Clothing,East,Retail,BrandC,957.3,17.17,92.31,204.92,5.53,0.05
pcdt1010,Clothing,North,Retail,BrandC,466.97,1.65,64.52,1208.38,6.46,0.05
pcdt1303,Electronics,East,Retail,BrandD,40.26,17.55,72.74,1960.29,6.66,0.06
pcdt1380,Home,West,Retail,BrandA,520.92,37.21,23.19,1651.45,7.78,0.0
pcdt1067,Home,South,Retail,BrandB,804.82,10.69,8.82,1531.08,1.03,0.09
pcdt1256,Clothing,East,Online,BrandC,542.94,38.87,47.2,828.98,7.07,0.04
pcdt1263,Electronics,North,Retail,BrandA,947.59,48.96,41.25,1782.47,3.07,0.04
pcdt1108,Clothing,North,Retail,BrandB,683.34,19.08,39.18,947.79,3.55,0.06
pcdt1293,Electronics,East,Online,BrandB,701.4,45.93,70.68,135.46,2.96,0.08
pcdt1455,Sports,South,Online,BrandC,93.21,5.57,85.62,842.9,7.29,0.08
pcdt1173,Sports,West,Online,BrandC,227.79,28.73,80.21,1648.24,3.19,0.09
pcdt1195,Sports,West,Retail,BrandC,797.69,42.73,3.62,651.55,7.08,0.02
pcdt1034,Clothing,East,Retail,BrandA,874.32,7.31,7.14,28.61,7.86,0.01
pcdt1424,Home,South,Retail,BrandB,341.7,38.57,90.53,526.55,8.48,0.1
pcdt1485,Electronics,West,Retail,BrandB,468.54,33.76,74.22,1315.27,3.68,0.06
pcdt1182,Electronics,East,Online,BrandD,971.95,3.63,66.31,1376.23,8.0,0.03
pcdt1330,Sports,West,Online,BrandC,111.86,15.64,18.78,382.09,8.86,0.01
pcdt1350,Electronics,South,Retail,BrandB,689.31,2.47,68.8,1807.18,3.72,0.01
pcdt1303,Sports,East,Online,BrandD,126.54,38.59,66.3,114.71,5.31,0.08
pcdt1037,Sports,West,Retail,BrandB,571.09,41.72,38.42,1613.47,2.61,0.08
pcdt1323,Sports,South,Retail,BrandB,863.78,41.56,42.21,1277.83,4.48,0.03
pcdt1045,Clothing,West,Retail,BrandB,70.3,39.48,4.68,1474.84,2.87,0.02
pcdt1102,Clothing,West,Retail,BrandA,646.91,45.99,58.15,1704.83,4.48,0.04
pcdt1281,Clothing,North,Retail,BrandC,730.02,27.3,89.41,1796.61,3.07,0.08
pcdt1386,Electronics,East,Retail,BrandC,476.95,35.84,33.89,1494.27,5.85,0.04
pcdt1395,Sports,East,Online,BrandB,843.57,28.3,50.04,1430.1,8.82,0.06
pcdt1140,Clothing,West,Retail,BrandB,123.28,3.37,3.81,1472.96,5.49,0.1
pcdt1460,Home,North,Retail,BrandA,569.42,31.05,10.97,263.18,4.19,0.0
pcdt1489,Home,South,Retail,BrandA,347.16,4.81,70.0,1954.6,6.38,0.05
pcdt1315,Electronics,West,Online,BrandA,522.04,25.62,36.69,1540.25,7.55,0.09
pcdt1078,Electronics,West,Retail,BrandC,167.18,0.62,49.83,123.31,9.92,0.01
pcdt1438,Sports,South,Retail,BrandA,678.94,19.51,31.62,109.68,8.23,0.01
pcdt1087,Home,North,Online,BrandD,114.25,49.07,93.57,571.57,9.4,0.07
pcdt1319,Home,East,Online,BrandA,592.21,30.01,93.38,495.4,2.27,0.05
pcdt1327,Home,South,Online,BrandB,143.68,11.56,79.33,1032.54,9.49,0.05
pcdt1481,Clothing,North,Retail,BrandB,775.49,8.81,33.39,595.37,7.87,0.02
pcdt1131,Clothing,South,Retail,BrandB,384.92,39.93,56.36,445.05,5.53,0.06
pcdt1155,Home,South,Retail,BrandD,885.28,43.97,87.55,734.33,2.76,0.01
pcdt1073,Home,South,Online,BrandA,88.63,49.35,30.83,1061.63,2.9,0.01
pcdt1098,Electronics,North,Retail,BrandD,527.13,44.41,67.73,368.63,6.86,0.08
pcdt1244,Electronics,South,Online,BrandD,287.87,6.93,62.52,753.75,3.03,0.03
pcdt1297,Electronics,North,Online,BrandD,519.94,37.24,39.91,1616.51,2.05,0.01
pcdt1116,Home,East,Retail,BrandD,247.25,31.54,51.03,425.83,5.9,0.09
pcdt1126,Sports,South,Online,BrandB,173.13,9.04,3.84,1590.59,8.59,0.01
pcdt1066,Clothing,North,Online,BrandA,431.64,28.33,67.42,1838.93,6.23,0.05
pcdt1141,Sports,South,Online,BrandC,80.87,3.82,83.56,1264.28,6.41,0.02
pcdt1453,Clothing,North,Retail,BrandD,354.91,47.36,11.16,1348.99,7.15,0.03
pcdt1210,Clothing,North,Online,BrandC,903.87,16.41,57.7,481.11,8.08,0.02
pcdt1033,Sports,South,Online,BrandD,119.98,40.25,11.42,931.57,8.93,0.0
pcdt1358,Home,West,Retail,BrandD,733.41,34.49,51.99,529.78,9.19,0.02
pcdt1115,Sports,West,Online,BrandB,804.81,4.87,83.52,119.69,9.42,0.01
pcdt1335,Electronics,East,Online,BrandD,805.25,28.11,56.5,988.15,5.26,0.09
pcdt1025,Home,West,Retail,BrandA,450.6,32.77,55.77,1688.7,7.07,0.02
pcdt1366,Home,South,Online,BrandB,50.81,27.54,62.93,433.68,6.3,0.01
pcdt1108,Home,West,Retail,BrandC,332.71,3.95,53.55,877.13,2.58,0.01
pcdt1087,Clothing,West,Retail,BrandB,209.55,18.36,75.01,313.61,4.1,0.02
pcdt1000,Clothing,South,Retail,BrandB,311.91,7.54,31.02,555.11,8.23,0.0
pcdt1442,Electronics,South,Online,BrandA,752.08,17.07,34.74,87.1,5.52,0.0
pcdt1035,Sports,East,Online,BrandC,77.3,23.27,82.83,1778.99,1.84,0.01
pcdt1026,Home,East,Online,BrandD,636.36,43.71,75.58,835.24,5.06,0.07
pcdt1412,Sports,South,Online,BrandB,192.72,44.19,77.4,304.81,8.47,0.04
pcdt1370,Home,West,Online,BrandB,919.21,18.06,28.77,1260.47,7.15,0.07
pcdt1392,Home,East,Retail,BrandC,11.4,13.93,12.66,1032.3,4.32,0.06
pcdt1068,Home,South,Online,BrandD,608.13,21.11,19.59,221.68,5.85,0.1
pcdt1464,Clothing,East,Retail,BrandD,976.44,18.72,55.33,138.01,6.62,0.01
pcdt1483,Clothing,East,Online,BrandA,934.15,5.9,11.0,578.88,9.08,0.02
pcdt1081,Clothing,West,Retail,BrandA,698.38,24.52,83.86,1216.56,5.63,0.02
pcdt1174,Sports,East,Retail,BrandA,179.25,22.07,62.48,824.77,2.71,0.08
pcdt1254,Electronics,North,Retail,BrandC,156.32,10.7,7.67,932.62,4.3,0.08
pcdt1106,Clothing,East,Retail,BrandA,500.41,27.23,54.29,274.02,3.87,0.02
pcdt1238,Sports,East,Retail,BrandB,817.13,17.02,38.61,664.67,6.41,0.01
pcdt1350,Sports,North,Retail,BrandB,297.48,38.75,2.97,144.27,9.42,0.04
pcdt1443,Clothing,West,Online,BrandD,878.21,46.51,21.08,1053.74,6.86,0.08
pcdt1376,Sports,South,Online,BrandD,695.3,6.31,76.9,306.4,8.54,0.06
pcdt1067,Clothing,West,Online,BrandA,327.73,49.82,97.75,972.8,1.6,0.01
pcdt1351,Electronics,South,Online,BrandC,216.91,44.7,32.54,632.34,7.87,0.09
pcdt1321,Home,West,Retail,BrandA,835.53,7.39,74.89,35.06,9.29,0.0
pcdt1316,Sports,West,Online,BrandD,638.63,2.39,65.44,1590.97,9.02,0.05
pcdt1307,Sports,East,Online,BrandD,985.74,20.68,72.35,1338.14,1.57,0.06
pcdt1300,Home,East,Online,BrandA,653.98,24.43,87.03,1525.86,4.36,0.01
pcdt1050,Home,North,Retail,BrandA,200.15,37.84,22.31,1869.2,2.78,0.02
pcdt1178,Clothing,South,Retail,BrandA,999.71,5.61,91.99,264.73,8.13,0.09
pcdt1048,Electronics,East,Retail,BrandA,480.26,38.27,34.34,847.82,3.52,0.02
pcdt1336,Electronics,East,Retail,BrandB,981.8,6.99,63.24,1248.12,5.49,0.04
pcdt1206,Home,North,Retail,BrandB,727.31,14.24,82.21,20.2,1.23,0.06
pcdt1098,Clothing,East,Retail,BrandD,874.46,1.86,5.37,1919.02,8.53,0.02
pcdt1195,Sports,West,Retail,BrandB,758.35,14.06,71.96,119.32,7.52,0.07
pcdt1071,Home,South,Online,BrandB,661.35,2.75,78.97,628.25,2.25,0.07
pcdt1148,Home,West,Retail,BrandC,359.61,28.97,64.15,569.47,3.59,0.09
pcdt1463,Electronics,West,Retail,BrandA,690.48,36.82,23.24,1118.63,5.8,0.08
pcdt1276,Sports,West,Online,BrandA,644.42,43.4,75.2,1444.67,2.17,0.06
pcdt1267,Clothing,South,Online,BrandC,34.86,10.77,11.96,551.41,9.53,0.01
pcdt1131,Sports,South,Online,BrandD,744.82,44.93,37.47,1573.97,7.93,0.05
pcdt1215,Sports,East,Retail,BrandD,699.01,22.73,27.34,1748.58,8.51,0.06
pcdt1288,Sports,South,Online,BrandC,309.78,37.45,37.81,1321.09,4.23,0.01
pcdt1283,Sports,North,Online,BrandC,694.16,32.58,62.75,1134.6,3.66,0.01
pcdt1065,Sports,North,Retail,BrandA,518.63,37.71,40.87,875.79,7.94,0.04
pcdt1175,Home,South,Retail,BrandD,60.77,24.92,17.78,483.34,5.07,0.08
pcdt1131,Clothing,South,Online,BrandB,640.75,28.79,64.29,690.83,1.25,0.07
pcdt1439,Clothing,North,Retail,BrandC,447.77,41.86,40.76,547.46,5.78,0.02
pcdt1331,Clothing,North,Online,BrandA,73.86,1.5,27.99,868.66,3.86,0.07
pcdt1465,Home,East,Retail,BrandC,450.99,45.87,60.47,892.86,4.15,0.08
pcdt1458,Sports,North,Retail,BrandB,364.77,48.68,36.44,128.45,7.77,0.09
pcdt1303,Sports,South,Retail,BrandB,202.15,45.2,63.64,546.27,4.36,0.03
pcdt1240,Sports,West,Online,BrandD,884.42,4.38,85.09,607.11,5.7,0.09
pcdt1181,Electronics,West,Retail,BrandB,260.38,36.23,33.38,1824.78,2.63,0.01
pcdt1245,Clothing,North,Online,BrandD,474.76,41.87,63.55,973.28,3.88,0.05
pcdt1337,Home,North,Online,BrandB,765.22,22.47,96.72,874.81,1.74,0.08
pcdt1451,Clothing,North,Retail,BrandD,560.05,9.71,85.89,315.7,5.43,0.03
pcdt1205,Home,West,Retail,BrandB,326.93,39.81,74.2,1976.55,9.43,0.0
pcdt1282,Electronics,South,Online,BrandA,346.0,2.24,2.56,966.7,5.72,0.0
pcdt1482,Electronics,North,Retail,BrandA,116.06,1.44,95.73,1055.18,4.3,0.06
pcdt1048,Sports,West,Retail,BrandD,72.13,38.07,9.72,1491.88,9.13,0.08
pcdt1339,Electronics,East,Retail,BrandC,411.62,16.38,5.61,241.13,4.25,0.0
pcdt1495,Clothing,North,Retail,BrandA,329.1,28.15,76.18,1457.54,7.36,0.05
pcdt1220,Clothing,East,Online,BrandB,444.2,14.59,55.09,77.71,8.85,0.07
pcdt1032,Sports,North,Retail,BrandB,922.28,31.97,67.53,337.99,9.76,0.08
pcdt1492,Sports,South,Retail,BrandD,670.17,11.8,78.73,1866.35,7.44,0.02
pcdt1071,Electronics,North,Retail,BrandD,36.65,1.01,21.74,303.1,4.93,0.07
pcdt1030,Electronics,North,Online,BrandC,838.83,1.1,5.76,1652.96,8.4,0.07
pcdt1462,Sports,North,Retail,BrandA,939.21,0.98,41.53,1123.1,7.74,0.09
pcdt1137,Sports,West,Online,BrandB,349.49,44.19,96.05,295.95,5.52,0.06
pcdt1339,Electronics,South,Online,BrandD,918.35,43.46,83.08,1827.37,9.42,0.08
pcdt1406,Sports,South,Online,BrandA,999.64,21.49,43.81,1858.76,9.02,0.01
pcdt1310,Clothing,West,Retail,BrandC,257.42,4.47,9.5,1687.81,9.49,0.03
pcdt1233,Electronics,West,Retail,BrandB,906.47,35.91,93.55,1408.55,9.68,0.09
pcdt1299,Clothing,East,Retail,BrandB,143.95,6.84,5.34,970.64,5.4,0.08
pcdt1306,Home,East,Retail,BrandA,638.94,42.16,56.58,1930.35,3.48,0.02
pcdt1070,Electronics,West,Retail,BrandA,183.84,30.08,73.76,185.32,5.01,0.1
pcdt1073,Clothing,South,Retail,BrandD,241.41,35.38,82.07,437.82,8.08,0.04
pcdt1455,Home,North,Online,BrandB,929.64,12.44,17.89,1594.77,4.79,0.06
pcdt1067,Electronics,South,Online,BrandA,473.59,22.44,87.88,1542.46,2.69,0.07
pcdt1048,Clothing,North,Online,BrandA,248.72,7.87,53.39,1887.39,9.63,0.01
pcdt1052,Sports,East,Online,BrandC,946.68,45.1,68.76,1305.31,8.25,0.03
pcdt1474,Electronics,West,Online,BrandD,822.46,38.48,86.8,199.71,4.53,0.07
pcdt1364,Clothing,South,Online,BrandB,385.4,18.35,58.29,1277.14,3.32,0.04
pcdt1056,Electronics,West,Online,BrandD,405.36,11.31,72.5,509.45,1.63,0.02
pcdt1318,Home,East,Online,BrandA,329.66,47.86,10.78,1197.1,5.5,0.06
pcdt1004,Home,North,Online,BrandA,300.98,11.23,34.99,780.65,7.38,0.09
pcdt1230,Sports,East,Retail,BrandA,161.59,16.87,73.91,1759.48,4.54,0.04
pcdt1465,Electronics,South,Retail,BrandB,760.51,35.26,55.44,204.65,7.71,0.0
pcdt1217,Home,East,Online,BrandB,85.44,31.21,25.22,1095.01,5.18,0.04
pcdt1195,Electronics,South,Retail,BrandB,115.98,25.02,36.37,1268.61,4.89,0.07
pcdt1413,Clothing,South,Retail,BrandB,160.52,13.38,53.45,298.37,3.0,0.06
pcdt1350,Home,North,Retail,BrandD,705.75,3.41,83.69,541.09,8.78,0.05
pcdt1394,Clothing,East,Retail,BrandA,583.41,15.91,6.32,713.79,2.24,0.07
pcdt1057,Home,North,Online,BrandA,181.37,47.73,1.24,125.92,1.77,0.03
pcdt1288,Electronics,West,Online,BrandB,869.49,0.35,69.49,780.11,9.54,0.04
pcdt1389,Clothing,West,Retail,BrandC,835.31,9.21,45.63,317.86,3.32,0.09
pcdt1431,Sports,South,Online,BrandA,713.87,47.67,56.4,1698.01,1.49,0.05
pcdt1188,Home,East,Retail,BrandA,357.94,6.03,82.89,1240.77,8.61,0.0
pcdt1017,Electronics,South,Online,BrandB,808.78,0.71,60.61,1280.16,2.01,0.08
pcdt1048,Sports,West,Retail,BrandB,443.65,34.08,49.59,1000.46,4.16,0.0
pcdt1104,Electronics,East,Online,BrandD,544.74,47.71,79.35,1350.73,2.69,0.09
pcdt1409,Home,North,Online,BrandB,513.79,3.69,81.85,1784.42,2.2,0.08
pcdt1047,Home,North,Online,BrandC,702.01,30.1,67.91,1599.3,8.78,0.01
pcdt1360,Home,North,Retail,BrandA,791.93,12.29,44.22,1081.54,2.5,0.1
pcdt1276,Home,East,Online,BrandB,663.81,48.42,98.44,1583.47,2.29,0.03
pcdt1196,Clothing,East,Retail,BrandC,47.94,29.99,58.15,1992.89,6.75,0.03
pcdt1188,Clothing,East,Retail,BrandC,491.45,7.25,38.61,360.38,3.81,0.08
pcdt1249,Electronics,South,Online,BrandD,277.22,23.99,71.42,1229.0,9.29,0.02
pcdt1166,Sports,South,Retail,BrandC,479.44,0.69,60.48,259.7,6.7,0.02
pcdt1354,Home,South,Retail,BrandD,88.69,3.59,97.7,1887.99,8.58,0.08
pcdt1430,Home,South,Online,BrandC,525.15,14.39,66.71,1006.33,8.15,0.01
pcdt1209,Electronics,South,Retail,BrandA,843.37,9.85,5.71,585.46,1.56,0.03
pcdt1311,Sports,East,Retail,BrandB,203.41,42.43,21.83,1676.84,1.97,0.01
pcdt1337,Sports,West,Online,BrandC,855.74,15.86,58.17,191.44,2.48,0.05
pcdt1016,Home,South,Retail,BrandD,913.64,45.39,76.88,1073.44,3.74,0.04
pcdt1256,Electronics,South,Online,BrandB,536.41,3.57,13.4,231.68,8.85,0.08
pcdt1157,Home,South,Online,BrandD,750.44,45.16,28.36,1269.59,2.84,0.09
pcdt1413,Clothing,North,Online,BrandD,415.1,3.14,10.47,395.51,1.85,0.05
pcdt1371,Home,North,Online,BrandA,94.93,32.35,8.1,1523.62,3.18,0.01
pcdt1224,Home,South,Online,BrandB,510.84,7.36,39.53,648.23,5.49,0.05
pcdt1416,Sports,North,Retail,BrandB,349.99,32.21,90.38,1419.4,9.4,0.09
pcdt1258,Clothing,East,Retail,BrandB,654.7,10.0,89.02,1643.13,7.85,0.02
pcdt1068,Sports,East,Online,BrandD,183.33,8.66,3.23,344.05,5.51,0.01
pcdt1135,Clothing,East,Retail,BrandC,465.07,31.96,96.83,1053.39,9.54,0.01
pcdt1444,Clothing,East,Retail,BrandA,689.78,4.42,63.36,674.14,4.19,0.08
pcdt1148,Home,West,Online,BrandA,874.11,8.55,94.31,617.68,6.25,0.01
pcdt1002,Sports,South,Retail,BrandD,144.42,13.38,95.35,328.68,7.07,0.06
pcdt1183,Electronics,East,Retail,BrandD,267.32,0.62,48.01,1318.08,4.55,0.0
pcdt1356,Electronics,North,Online,BrandA,704.56,4.0,75.81,807.5,1.14,0.1
pcdt1017,Sports,South,Online,BrandC,374.06,23.36,48.53,1646.05,5.4,0.01
pcdt1209,Home,South,Retail,BrandA,239.68,24.67,76.05,1598.14,5.23,0.02
pcdt1120,Electronics,East,Retail,BrandD,891.17,38.27,22.77,33.13,9.42,0.03
pcdt1038,Clothing,South,Retail,BrandA,279.32,46.05,61.08,836.39,7.68,0.06
pcdt1086,Home,North,Retail,BrandC,212.39,32.33,71.45,921.01,3.15,0.01
pcdt1268,Electronics,East,Online,BrandC,267.47,22.04,59.72,1809.08,1.96,0.02
pcdt1238,Clothing,East,Online,BrandC,158.42,0.14,32.58,603.14,4.31,0.1
pcdt1162,Sports,West,Online,BrandA,688.57,27.86,57.04,353.65,9.93,0.04
pcdt1325,Home,East,Retail,BrandB,345.85,26.5,94.55,382.94,5.02,0.05
pcdt1253,Electronics,North,Retail,BrandA,959.87,16.91,78.48,1128.88,5.55,0.01
pcdt1470,Sports,South,Online,BrandB,227.76,17.03,65.95,1635.76,7.8,0.02
pcdt1211,Electronics,North,Retail,BrandD,423.88,10.2,24.89,1106.57,4.41,0.09
pcdt1222,Electronics,North,Retail,BrandA,317.91,41.61,97.81,730.4,3.82,0.05
pcdt1464,Home,South,Retail,BrandC,942.89,4.86,39.68,131.78,6.92,0.08
pcdt1156,Sports,South,Retail,BrandB,456.98,31.0,54.58,1489.16,7.84,0.04
pcdt1300,Clothing,North,Retail,BrandB,30.1,12.79,19.35,861.19,8.9,0.09
pcdt1464,Electronics,East,Online,BrandC,685.28,17.61,30.09,1904.65,8.43,0.02
pcdt1252,Clothing,South,Online,BrandA,260.42,28.92,85.24,335.84,8.66,0.02
pcdt1165,Home,East,Online,BrandA,264.88,1.05,57.54,1841.41,8.04,0.05
pcdt1015,Electronics,West,Online,BrandB,515.84,43.38,46.99,579.84,3.38,0.06
pcdt1217,Clothing,West,Retail,BrandA,366.92,42.53,33.16,357.99,8.12,0.09
pcdt1355,Clothing,West,Retail,BrandD,965.74,33.52,92.8,1422.23,3.53,0.01
pcdt1459,Sports,South,Retail,BrandB,259.04,9.72,7.58,990.36,7.4,0.06
pcdt1205,Sports,West,Retail,BrandD,841.26,20.75,1.4,680.97,2.41,0.06
pcdt1203,Electronics,West,Online,BrandB,354.89,18.04,94.37,984.97,2.16,0.06
pcdt1199,Electronics,North,Retail,BrandB,777.95,46.29,45.89,1587.57,2.18,0.04
pcdt1192,Home,West,Retail,BrandB,517.53,46.26,18.22,1212.36,1.31,0.02
pcdt1251,Clothing,North,Retail,BrandD,495.68,46.05,2.82,1766.66,5.75,0.09
pcdt1370,Home,West,Retail,BrandA,145.34,47.43,65.29,1838.53,8.78,0.04
pcdt1255,Sports,East,Online,BrandD,990.84,2.06,36.04,250.71,1.39,0.07
pcdt1355,Clothing,North,Retail,BrandC,640.34,18.1,58.3,1954.16,7.25,0.08
pcdt1491,Sports,South,Online,BrandB,110.46,4.81,87.47,1214.75,4.99,0.03
pcdt1375,Home,North,Retail,BrandA,723.38,46.47,1.98,950.92,9.78,0.04
pcdt1042,Home,North,Online,BrandA,77.72,49.37,84.57,245.5,5.42,0.1
pcdt1272,Clothing,East,Online,BrandA,531.77,19.51,14.5,1131.19,1.22,0.05
pcdt1457,Sports,West,Online,BrandD,943.52,34.67,99.79,803.6,3.22,0.03
pcdt1447,Home,South,Retail,BrandD,585.9,35.1,52.62,867.66,6.86,0.09
pcdt1386,Home,West,Online,BrandA,474.25,41.89,58.73,1821.24,8.36,0.01
pcdt1137,Electronics,West,Online,BrandB,135.17,31.09,43.8,1866.5,5.41,0.06
pcdt1167,Clothing,South,Online,BrandB,52.89,35.43,13.56,511.99,6.33,0.04
pcdt1286,Home,North,Online,BrandA,928.91,39.9,36.04,877.32,7.85,0.1
pcdt1432,Electronics,West,Retail,BrandB,76.42,31.18,25.39,1976.32,5.61,0.09
pcdt1261,Clothing,West,Retail,BrandC,729.34,19.81,1.25,1521.04,9.25,0.06
pcdt1139,Clothing,West,Online,BrandD,617.91,7.98,84.06,1405.54,8.24,0.03
pcdt1320,Home,North,Online,BrandB,282.94,1.63,47.6,1193.74,9.93,0.0
pcdt1156,Home,West,Retail,BrandA,898.77,32.53,77.88,1592.04,6.56,0.01
pcdt1173,Electronics,South,Retail,BrandC,315.04,31.92,77.44,1492.48,3.59,0.06
pcdt1259,Sports,East,Online,BrandC,644.77,35.9,92.68,1317.41,8.81,0.05
pcdt1391,Electronics,North,Online,BrandC,656.63,11.6,48.05,1565.45,3.68,0.05
pcdt1174,Electronics,South,Online,BrandB,631.13,2.81,72.14,1554.14,8.89,0.08
pcdt1124,Sports,West,Retail,BrandB,198.4,14.17,7.96,671.98,9.63,0.04
pcdt1212,Electronics,South,Retail,BrandA,98.12,12.16,73.0,414.32,9.21,0.02
pcdt1438,Electronics,West,Online,BrandB,273.18,28.51,68.22,1187.66,5.5,0.01
pcdt1075,Clothing,East,Retail,BrandA,66.27,33.33,18.77,63.48,1.19,0.06
pcdt1165,Home,West,Retail,BrandA,24.13,15.89,31.06,531.26,2.98,0.01
pcdt1040,Electronics,North,Online,BrandC,518.87,49.86,31.37,151.34,3.88,0.08
pcdt1420,Home,North,Retail,BrandD,726.43,42.09,72.23,1796.79,5.2,0.07
pcdt1018,Sports,North,Retail,BrandD,429.66,23.91,55.87,1349.54,9.21,0.03
pcdt1312,Home,North,Retail,BrandC,972.73,28.47,84.59,1688.68,5.57,0.03
pcdt1314,Clothing,North,Retail,BrandD,736.74,26.87,43.03,1965.89,9.53,0.07
pcdt1460,Electronics,South,Online,BrandB,137.79,47.46,16.74,1252.45,1.89,0.06
pcdt1131,Clothing,West,Retail,BrandB,226.44,33.89,55.78,1035.9,4.82,0.04
